Sector,Size,code,variable,value
,MEDIUM,Net Extraordinary Income to Net Sales,2016,-0.2690137078343707
,SMALL,Net Extraordinary Income to Net Sales,2016,-0.734698357555065
,MICRO,Net Extraordinary Income to Net Sales,2016,-2.048792800481124
,TOTAL,Financial Expenses to EBIT,2016,60.24130088545975
"Agriculture, forestry and fishing",TOTAL,Financial Expenses to EBIT,2016,74.48295070726105
Mining and quarrying,TOTAL,Financial Expenses to EBIT,2016,43.75395514353121
Manufacturing,TOTAL,Financial Expenses to EBIT,2016,46.27528368799953
"Electricity, gas, steam and air conditioning supply",TOTAL,Financial Expenses to EBIT,2016,98.50610586318493
Water supply; sewerage; waste management and remediation activities,TOTAL,Financial Expenses to EBIT,2016,109.2910294304031
Construction,TOTAL,Financial Expenses to EBIT,2016,49.60352933775719
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Financial Expenses to EBIT,2016,53.86060040221614
Transporting and storage,TOTAL,Financial Expenses to EBIT,2016,69.34732514642361
Accommodation and food service activities,TOTAL,Financial Expenses to EBIT,2016,-122.769655086114
Information and communication,TOTAL,Financial Expenses to EBIT,2016,92.33715474264037
Real estate activities,TOTAL,Financial Expenses to EBIT,2016,94.08861425703337
"Professional, scientific and technical activities",TOTAL,Financial Expenses to EBIT,2016,66.68471787543803
Administrative and support service activities,TOTAL,Financial Expenses to EBIT,2016,82.36404123857103
Education,TOTAL,Financial Expenses to EBIT,2016,84.21480177870914
Human health and social work activities,TOTAL,Financial Expenses to EBIT,2016,118.3318403481642
"Arts, entertainment and recreation",TOTAL,Financial Expenses to EBIT,2016,210.1511260606367
Other services activities,TOTAL,Financial Expenses to EBIT,2016,1241.040682449077
"Agriculture, forestry and fishing",LARGE,Financial Expenses to EBIT,2016,55.77041831251479
,MEDIUM,Financial Expenses to EBIT,2016,64.88826549788406
,SMALL,Financial Expenses to EBIT,2016,168.3341809327638
,MICRO,Financial Expenses to EBIT,2016,-164.3443237619424
Mining and quarrying,LARGE,Financial Expenses to EBIT,2016,17.02273872831254
,MEDIUM,Financial Expenses to EBIT,2016,51.28994853944629
,SMALL,Financial Expenses to EBIT,2016,235.8442867032694
,MICRO,Financial Expenses to EBIT,2016,-6.210575806846485
Manufacturing,LARGE,Financial Expenses to EBIT,2016,45.25900362370984
,MEDIUM,Financial Expenses to EBIT,2016,50.25173853620925
,SMALL,Financial Expenses to EBIT,2016,52.18221150515926
,MICRO,Financial Expenses to EBIT,2016,53.93245598123937
"Electricity, gas, steam and air conditioning supply",LARGE,Financial Expenses to EBIT,2016,73.3771886657114
,MEDIUM,Financial Expenses to EBIT,2016,-305.4847235733497
,SMALL,Financial Expenses to EBIT,2016,-207.933829663258
,MICRO,Financial Expenses to EBIT,2016,-68.96236783117374
Water supply; sewerage; waste management and remediation activities,LARGE,Financial Expenses to EBIT,2016,126.1018527204985
,MEDIUM,Financial Expenses to EBIT,2016,57.90675259648257
,SMALL,Financial Expenses to EBIT,2016,87.3007362168018
,MICRO,Financial Expenses to EBIT,2016,-22.9210040420915
Construction,LARGE,Financial Expenses to EBIT,2016,38.08508542164722
,MEDIUM,Financial Expenses to EBIT,2016,57.42484407190499
,SMALL,Financial Expenses to EBIT,2016,49.11293931169316
,MICRO,Financial Expenses to EBIT,2016,-287.8442523753145
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Financial Expenses to EBIT,2016,50.84616491756653
,MEDIUM,Financial Expenses to EBIT,2016,54.31580165556596
,SMALL,Financial Expenses to EBIT,2016,52.7931922821795
,MICRO,Financial Expenses to EBIT,2016,-805.940145419252
Transporting and storage,LARGE,Financial Expenses to EBIT,2016,54.62562149130795
,MEDIUM,Financial Expenses to EBIT,2016,93.25872756496153
,SMALL,Financial Expenses to EBIT,2016,198.7689058406662
,MICRO,Financial Expenses to EBIT,2016,-127.6294600148461
Accommodation and food service activities,LARGE,Financial Expenses to EBIT,2016,-184.2316117800199
,MEDIUM,Financial Expenses to EBIT,2016,-102.2228812173181
,SMALL,Financial Expenses to EBIT,2016,-91.5031679450239
,MICRO,Financial Expenses to EBIT,2016,-88.88586147645643
Information and communication,LARGE,Financial Expenses to EBIT,2016,107.2765043810425
,MEDIUM,Financial Expenses to EBIT,2016,27.79912104320146
,SMALL,Financial Expenses to EBIT,2016,51.59048789614128
,MICRO,Financial Expenses to EBIT,2016,23.57146294631248
Real estate activities,LARGE,Financial Expenses to EBIT,2016,79.47968000917678
,MEDIUM,Financial Expenses to EBIT,2016,90.41560813077047
,SMALL,Financial Expenses to EBIT,2016,178.9961093207743
,MICRO,Financial Expenses to EBIT,2016,627.8284613571665
"Professional, scientific and technical activities",LARGE,Financial Expenses to EBIT,2016,73.3710356871677
,MEDIUM,Financial Expenses to EBIT,2016,56.34482367536249
,SMALL,Financial Expenses to EBIT,2016,42.86809334970412
,MICRO,Financial Expenses to EBIT,2016,88.90322642019036
Administrative and support service activities,LARGE,Financial Expenses to EBIT,2016,76.42979056618493
,MEDIUM,Financial Expenses to EBIT,2016,54.0223455636513
,SMALL,Financial Expenses to EBIT,2016,97.23758932624028
,MICRO,Financial Expenses to EBIT,2016,-76.28371656749368
Education,LARGE,Financial Expenses to EBIT,2016,42.69646325548967
,MEDIUM,Financial Expenses to EBIT,2016,51.33611030960875
,SMALL,Financial Expenses to EBIT,2016,-2225.709719279694
,MICRO,Financial Expenses to EBIT,2016,-7.144577663641827
Human health and social work activities,LARGE,Financial Expenses to EBIT,2016,120.8358523153262
,MEDIUM,Financial Expenses to EBIT,2016,188.3236917359221
,SMALL,Financial Expenses to EBIT,2016,75.73923726538594
,MICRO,Financial Expenses to EBIT,2016,71.18570870291663
"Arts, entertainment and recreation",LARGE,Financial Expenses to EBIT,2016,82.51400892529257
,MEDIUM,Financial Expenses to EBIT,2016,89.168513557943
,SMALL,Financial Expenses to EBIT,2016,-47.8144744479802
,MICRO,Financial Expenses to EBIT,2016,-15.78933532968591
Other services activities,LARGE,Financial Expenses to EBIT,2016,27.93348750688881
,MEDIUM,Financial Expenses to EBIT,2016,41.62727218593453
,SMALL,Financial Expenses to EBIT,2016,-188.6930741111844
,MICRO,Financial Expenses to EBIT,2016,-15.8367181747701
ALL,LARGE,Financial Expenses to EBIT,2016,54.68874566302176
,MEDIUM,Financial Expenses to EBIT,2016,65.83961921971766
,SMALL,Financial Expenses to EBIT,2016,65.08592735102377
,MICRO,Financial Expenses to EBIT,2016,-1206.094915303989
,LARGE,Financial Expenses to EBIT,2016,54.68874566302176
,MEDIUM,Financial Expenses to EBIT,2016,65.83961921971768
,SMALL,Financial Expenses to EBIT,2016,65.08592735102377
,MICRO,Financial Expenses to EBIT,2016,-1206.094915303989
,TOTAL,Profit to Net Sales,2016,2.281525657709817
"Agriculture, forestry and fishing",TOTAL,Profit to Net Sales,2016,1.220294282658215
Mining and quarrying,TOTAL,Profit to Net Sales,2016,6.882310539097309
Manufacturing,TOTAL,Profit to Net Sales,2016,4.465839301130229
"Electricity, gas, steam and air conditioning supply",TOTAL,Profit to Net Sales,2016,0.1084120504809398
Water supply; sewerage; waste management and remediation activities,TOTAL,Profit to Net Sales,2016,-0.2260963287275553
Construction,TOTAL,Profit to Net Sales,2016,3.35325227069445
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Profit to Net Sales,2016,1.33289658553803
Transporting and storage,TOTAL,Profit to Net Sales,2016,1.42997251869308
Accommodation and food service activities,TOTAL,Profit to Net Sales,2016,-13.14127585501521
Information and communication,TOTAL,Profit to Net Sales,2016,0.6653109679808148
Real estate activities,TOTAL,Profit to Net Sales,2016,0.9502850051002568
"Professional, scientific and technical activities",TOTAL,Profit to Net Sales,2016,13.51212258219883
Administrative and support service activities,TOTAL,Profit to Net Sales,2016,0.4714392868572501
Education,TOTAL,Profit to Net Sales,2016,0.5040950191816896
Human health and social work activities,TOTAL,Profit to Net Sales,2016,-0.8768456965458502
"Arts, entertainment and recreation",TOTAL,Profit to Net Sales,2016,-3.492743968868622
Other services activities,TOTAL,Profit to Net Sales,2016,-1.490050218987015
"Agriculture, forestry and fishing",LARGE,Profit to Net Sales,2016,4.761559119709757
,MEDIUM,Profit to Net Sales,2016,1.440461071576268
,SMALL,Profit to Net Sales,2016,-0.9122393741126755
,MICRO,Profit to Net Sales,2016,-5.133289677474377
Mining and quarrying,LARGE,Profit to Net Sales,2016,26.78071539391988
,MEDIUM,Profit to Net Sales,2016,3.339705643409908
,SMALL,Profit to Net Sales,2016,-2.470842660245329
,MICRO,Profit to Net Sales,2016,-559.1868087893649
Manufacturing,LARGE,Profit to Net Sales,2016,5.334640153386276
,MEDIUM,Profit to Net Sales,2016,2.660561825129501
,SMALL,Profit to Net Sales,2016,1.846627389333791
,MICRO,Profit to Net Sales,2016,3.077040398876234
"Electricity, gas, steam and air conditioning supply",LARGE,Profit to Net Sales,2016,2.269051088369207
,MEDIUM,Profit to Net Sales,2016,-19.37856479825794
,SMALL,Profit to Net Sales,2016,-47.19432712509035
,MICRO,Profit to Net Sales,2016,-125.4246974153071
Water supply; sewerage; waste management and remediation activities,LARGE,Profit to Net Sales,2016,-0.6867935883667385
,MEDIUM,Profit to Net Sales,2016,1.417358136270897
,SMALL,Profit to Net Sales,2016,0.3031589386012459
,MICRO,Profit to Net Sales,2016,-9.984191644035265
Construction,LARGE,Profit to Net Sales,2016,6.360745679396731
,MEDIUM,Profit to Net Sales,2016,2.429008320678198
,SMALL,Profit to Net Sales,2016,2.425058393002792
,MICRO,Profit to Net Sales,2016,-5.114985063469821
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Profit to Net Sales,2016,1.657925876752633
,MEDIUM,Profit to Net Sales,2016,1.294080778609753
,SMALL,Profit to Net Sales,2016,1.053811788467068
,MICRO,Profit to Net Sales,2016,-1.480534384836141
Transporting and storage,LARGE,Profit to Net Sales,2016,2.946962239287409
,MEDIUM,Profit to Net Sales,2016,0.2120375236195109
,SMALL,Profit to Net Sales,2016,-1.039484393178746
,MICRO,Profit to Net Sales,2016,-6.957955093584713
Accommodation and food service activities,LARGE,Profit to Net Sales,2016,-12.69028592567816
,MEDIUM,Profit to Net Sales,2016,-17.20508167923351
,SMALL,Profit to Net Sales,2016,-8.6184827537916
,MICRO,Profit to Net Sales,2016,-15.91381932245247
Information and communication,LARGE,Profit to Net Sales,2016,-0.7212699707645159
,MEDIUM,Profit to Net Sales,2016,5.383664506637654
,SMALL,Profit to Net Sales,2016,1.777472485984334
,MICRO,Profit to Net Sales,2016,4.689785902420585
Real estate activities,LARGE,Profit to Net Sales,2016,4.886811460380485
,MEDIUM,Profit to Net Sales,2016,1.543623798006996
,SMALL,Profit to Net Sales,2016,-3.301768502404521
,MICRO,Profit to Net Sales,2016,-12.92820874457073
"Professional, scientific and technical activities",LARGE,Profit to Net Sales,2016,19.00047508035508
,MEDIUM,Profit to Net Sales,2016,12.60711603228555
,SMALL,Profit to Net Sales,2016,13.34079192759785
,MICRO,Profit to Net Sales,2016,3.143325235449825
Administrative and support service activities,LARGE,Profit to Net Sales,2016,0.835021194467022
,MEDIUM,Profit to Net Sales,2016,1.268118262051174
,SMALL,Profit to Net Sales,2016,0.04771998909038214
,MICRO,Profit to Net Sales,2016,-3.518654458342942
Education,LARGE,Profit to Net Sales,2016,3.941997742720154
,MEDIUM,Profit to Net Sales,2016,3.100054920971168
,SMALL,Profit to Net Sales,2016,-1.904828309551198
,MICRO,Profit to Net Sales,2016,-22.20964270811584
Human health and social work activities,LARGE,Profit to Net Sales,2016,-1.345309358820597
,MEDIUM,Profit to Net Sales,2016,-1.684231548158554
,SMALL,Profit to Net Sales,2016,0.9586877310490776
,MICRO,Profit to Net Sales,2016,0.9277471953798735
"Arts, entertainment and recreation",LARGE,Profit to Net Sales,2016,1.183776548758597
,MEDIUM,Profit to Net Sales,2016,1.629518410221399
,SMALL,Profit to Net Sales,2016,-12.29071938942991
,MICRO,Profit to Net Sales,2016,-11.94128607542939
Other services activities,LARGE,Profit to Net Sales,2016,2.961464078682992
,MEDIUM,Profit to Net Sales,2016,3.312059635434832
,SMALL,Profit to Net Sales,2016,-2.78110049272126
,MICRO,Profit to Net Sales,2016,-7.59849906909851
ALL,LARGE,Profit to Net Sales,2016,3.364329530516259
,MEDIUM,Profit to Net Sales,2016,1.383032455507331
,SMALL,Profit to Net Sales,2016,1.120091943405987
,MICRO,Profit to Net Sales,2016,-4.688934442153606
,LARGE,Profit to Net Sales,2016,3.364329530516259
,MEDIUM,Profit to Net Sales,2016,1.38303245550733
,SMALL,Profit to Net Sales,2016,1.120091943405987
,MICRO,Profit to Net Sales,2016,-4.688934442153607
,TOTAL,Net Profit to Net Sales,2016,1.554369970676369
"Agriculture, forestry and fishing",TOTAL,Net Profit to Net Sales,2016,0.5326522160795687
Mining and quarrying,TOTAL,Net Profit to Net Sales,2016,2.991411533321421
Manufacturing,TOTAL,Net Profit to Net Sales,2016,3.660698861045024
"Electricity, gas, steam and air conditioning supply",TOTAL,Net Profit to Net Sales,2016,-0.9941330491186928
Water supply; sewerage; waste management and remediation activities,TOTAL,Net Profit to Net Sales,2016,-0.8029682374330464
Construction,TOTAL,Net Profit to Net Sales,2016,2.083128304892291
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Net Profit to Net Sales,2016,0.9187121312061234
Transporting and storage,TOTAL,Net Profit to Net Sales,2016,0.7231881451699266
Accommodation and food service activities,TOTAL,Net Profit to Net Sales,2016,-13.82815982922853
Information and communication,TOTAL,Net Profit to Net Sales,2016,-0.5441184744997476
Real estate activities,TOTAL,Net Profit to Net Sales,2016,-2.101526365200368
"Professional, scientific and technical activities",TOTAL,Net Profit to Net Sales,2016,11.45542886790691
Administrative and support service activities,TOTAL,Net Profit to Net Sales,2016,-0.1345877083779898
Education,TOTAL,Net Profit to Net Sales,2016,-0.3771091458347698
Human health and social work activities,TOTAL,Net Profit to Net Sales,2016,-1.894187845216447
"Arts, entertainment and recreation",TOTAL,Net Profit to Net Sales,2016,-4.784093477763262
Other services activities,TOTAL,Net Profit to Net Sales,2016,-2.359574034280577
